#ID	1CC.C082	2UC.C091	3UC.C066	4UW.C077	2UC.C074	1CW.C136	3UW.C101	3CC.C116	3CW.C102	3CC.C086	2CC.C154	4UC.C099	2UW.C126	1UC.C149	3CW.C151	1UW.C153	2UW.C100	1CW.C096	1CW.C089	4UW.C128	6CW.C145	4CW.C130	1CC.C085	6UW.C095	6CC.C134	4CC.C150	5CW.C075	5CW.C132	6UC.C083	6CW.C137	5UC.C146	5CC.C161	6UC.C079	6UC.C131	2UC.C093	6CC.C026	1CC.C156	4UC.C159	5CC.C157	3CW.C090	4CW.C084	4UW.C144	5UW.C098	6UW.C127	5CW.C088	2CC.C139	6UW.C158	4CC.C125	3UW.C143	5UC.C162	1UC.C141	2UW.C147	5UW.C070	3CC.C081	2CW.C160	3UC.C140	taxonomy
514096	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.275088213	0.006076993	0.00604336	0.006060307	0.309127425	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.261852002	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Microbacteriaceae;  g__Microbacterium;  s__
535391	0.005472222	0.008995891	0.187136667	0.175351584	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.378267534	0.006787766	0.218269183	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.223831093	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Sinobacteraceae;  g__;  s__
236973	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.2533246	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.468210021	0.008793581	0.005477518	0.009985982	0.199565366	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Rhizobium;  s__
248841	0.005472222	0.008995891	0.006694313	0.005496869	0.327380511	0.008904882	0.004063705	0.000968566	0.178981647	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.222100442	0.006109158	0.007603537	k__Bacteria;  p__Chloroflexi;  c__Chloroflexi;  o__Roseiflexales;  f__Kouleothrixaceae;  g__;  s__
575662	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.204059568	0.007571032	0.004218119	0.006076993	0.169586678	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.190021166	0.008126113	0.21204594	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.387484647	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Acidimicrobiales;  f__C111;  g__;  s__
223104	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.169586678	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.31590627	0.008466455	0.005254002	0.009604685	0.009311241	0.24233396	0.006787766	0.218269183	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.223831093	0.009560465	0.21995623	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__iii1-8;  o__32-20;  f__;  g__;  s__
576689	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.217810407	0.006972916	0.37348663	0.004218119	0.006076993	0.00604336	0.006060307	0.197605971	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.199565366	0.007197619	0.197052251	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Chloroflexi;  c__Anaerolineae;  o__A4b;  f__;  g__;  s__
513305	0.163096669	0.359124284	0.187136667	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.220415334	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.141403246	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Kaistobacter;  s__
558479	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.161155931	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.202018984	0.007200774	0.002534738	0.008587756	0.009605797	0.21264119	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.387484647	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
553068	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.253048992	0.128112803	0.005448266	0.163617023	0.298830931	0.007751946	0.008742851	0.204059568	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Verrucomicrobia;  c__Verrucomicrobiae;  o__Verrucomicrobiales;  f__;  g__;  s__
315847	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.190528831	0.139653166	0.282213116	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.205582137	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.197052251	0.009744545	0.009560465	0.21995623	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Propionibacteriaceae;  g__;  s__
565489	0.005472222	0.229902312	0.367579021	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.21887759	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.140002089	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Cryptosporangiaceae;  g__Cryptosporangium;  s__
179331	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.197477721	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.28662551	0.006958785	0.00986807	0.009188602	0.168174793	0	0.008126113	0.21204594	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.21264119	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.141403246	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
235996	0.005472222	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.297552283	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.168174793	0	0.008126113	0.007651559	0.007430396	0.008466455	0.17236971	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
571769	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.161155931	0.128112803	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.21204594	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.21995623	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Microbacteriaceae;  g__Agromyces;  s__
539496	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.369394708	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.416108966	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Myxococcales;  f__;  g__;  s__
544225	0.005472222	0.008995891	0.006694313	0.175351584	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.169586678	0.183077242	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.316633706	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.248004076	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Planctomycetes;  c__Planctomycea;  o__Pirellulales;  f__;  g__;  s__
510335	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.298830931	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.169586678	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.17236971	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.331662209	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Archaea;  p__Crenarchaeota;  c__Thaumarchaeota;  o__Nitrososphaerales;  f__Nitrososphaeraceae;  g__Candidatus Nitrososphaera;  s__SCA1145
584900	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.161155931	0.000968566	0.178981647	0.006121096	0.298830931	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.202018984	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__;  g__;  s__
547148	0.005472222	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.161155931	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.217810407	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.231238639	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.223831093	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Gemmatimonadetes;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__;  g__;  s__
355908	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.50300967	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Betaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__;  s__
257403	0.005472222	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.004063705	0.128112803	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.180299489	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.441826819	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales;  f__Rhodospirillaceae;  g__;  s__
549576	0.163096669	0.229902312	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.352515027	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.202057003	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Chloracidobacteria;  o__;  f__;  g__;  s__
585878	0.005472222	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.180299489	0.00604336	0.183077242	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.210892476	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.197052251	0.009744545	0.009560465	0.21995623	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__WS3;  c__PRR-12;  o__Sediment-1;  f__;  g__;  s__
512313	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.31590627	0.008466455	0.005254002	0.2533246	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.210892476	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.167466398	0.009985982	0.007460149	0.007197619	0.009148639	0.223831093	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Gemmatimonadetes;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__Gemmatimonadaceae;  g__Gemmatimonas;  s__
244319	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.336573802	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Bdellovibrionales;  f__Bdellovibrionaceae;  g__Bdellovibrio;  s__
545613	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.128112803	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.183077242	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.31590627	0.008466455	0.17236971	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.167396823	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Entotheonellales;  f__Entotheonellaceae;  g__FAC79;  s__
235293	0.005472222	0.008995891	0.006694313	0.175351584	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.169586678	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.218269183	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.167396823	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.177935836	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Solirubrobacterales;  f__;  g__;  s__
576083	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.180299489	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.21204594	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.199565366	0.39936075	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__NB1-j;  f__;  g__;  s__
254499	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.24233396	0.006787766	0.218269183	0.002534738	0.008587756	0.225716308	0.009173413	0.210892476	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.177935836	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Solirubrobacterales;  f__;  g__;  s__
252766	0.25530106	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.140002089	0.008587756	0.009605797	0.009173413	0.008652626	0.167396823	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Chloroflexi;  c__TK17;  o__S085;  f__;  g__;  s__
540346	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.217810407	0.006972916	0.007571032	0.004218119	0.006076993	0.169586678	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.24233396	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.21995623	0.007323419	0.003450478	0.177935836	0.209703067	k__Bacteria;  p__Bacteroidetes;  c__Sphingobacteria;  o__Sphingobacteriales;  f__Chitinophagaceae;  g__Flavisolibacter;  s__
545121	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.257809993	0.009188602	0.006678402	0	0.008126113	0.007651559	0.31590627	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.316221925	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.205582137	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Betaproteobacteria;  o__;  f__;  g__;  s__
554832	0.005472222	0.008995891	0.006694313	0.274710223	0.003413892	0.008904882	0.004063705	0.128112803	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.225716308	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.223831093	0.009560465	0.007690316	0.007323419	0.003450478	0.177935836	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Chloracidobacteria;  o__;  f__;  g__;  s__
