#ID	4UW.C077	4CW.C084	2UC.C091	3UC.C066	3CC.C081	3CC.C116	4UW.C128	3CC.C086	1CC.C156	4UW.C144	1CW.C089	1CC.C085	1CW.C096	5UW.C070	5CC.C161	5CW.C132	5CW.C075	2UW.C100	3CW.C090	6CW.C145	5CW.C088	5CC.C157	4UC.C159	2UC.C074	6CC.C134	6UC.C131	2UW.C126	4CW.C130	1UW.C153	2UC.C093	2CC.C154	3CW.C151	1CC.C082	6UC.C083	6UW.C095	2CW.C160	4CC.C150	1CW.C136	4CC.C125	2UW.C147	4UC.C099	2CC.C139	6UC.C079	3UW.C101	3UC.C140	5UC.C162	1UC.C141	1UC.C149	3CW.C102	6CW.C137	6CC.C026	3UW.C143	5UW.C098	6UW.C127	5UC.C146	6UW.C158	taxonomy
231787	0.008844469	0.01129272	0.184561244	0.011398832	0.007781687	0.163505572	0.010883128	0.010488928	0.015748085	0.01422815	0.304127109	0.009916502	0.153336938	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.218852673	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.185067975	0.008365227	0.15360935	0.014911898	0.012923038	0.132197682	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.201360511	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacteriales;  f__Enterobacteriaceae;  g__;  s__
510451	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.140343748	0.018425372	0.008724382	0.012762347	0.17518422	0.001317226	0.172566188	0.441739013	0.016832157	0.185067975	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0.103397136	0.011076804	0.014066867	0.016588599	0.176186038	0.180810614	0.153390097	0.016437416	0.011734791	0.009197604	0.013338361	0.166343886	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.193819827	0.014493872	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
800841	0.135651194	0.01129272	0.014752987	0.011398832	0.007781687	0.104592224	0.15648627	0.010488928	0.188467124	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.238821862	0.009165264	0.018425372	0.008724382	0.012762347	0.388955809	0.097772032	0.013152413	0.012516243	0.016832157	0.185067975	0.008365227	0.09736224	0.014911898	0.012923038	0.008790609	0.008201544	0	0.162208163	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.170806596	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Actinobacteria;  c__Acidimicrobiia;  o__Acidimicrobiales;  f__Iamiaceae;  g__;  s__
131389	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.104592224	0.010883128	0.010488928	0.188467124	0.01422815	0.00726374	0.139658798	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.224472328	0.014911898	0.169778678	0.008790609	0.008201544	0.163880583	0.162208163	0.014066867	0.016588599	0.176186038	0.180810614	0.0100895	0.016437416	0.011734791	0.140037408	0.170806596	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Hyphomicrobiaceae;  g__;  s__
559741	0.135651194	0.154040816	0.283892708	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.270909385	0.122106167	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.178562277	0.016832157	0.185067975	0.008365227	0.09736224	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.176186038	0.014043395	0.153390097	0.203856655	0.011734791	0.140037408	0.170806596	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Chloroflexi;  c__TK17;  o__S085;  f__;  g__;  s__
2391398	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.532556821	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Verrucomicrobia;  c__[Spartobacteria];  o__[Chthoniobacterales];  f__[Chthoniobacteraceae];  g__Ellin506;  s__
625508	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.172346435	0.244602267	0.011223409	0.009165264	0.018425372	0.305979939	0.012762347	0.013472256	0.001317226	0.013152413	0.178562277	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0.267277719	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.297388869	0.014493872	k__Bacteria;  p__Actinobacteria;  c__Thermoleophilia;  o__Gaiellales;  f__;  g__;  s__
2880684	0.008844469	0.01129272	0.184561244	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.219623297	0.015668946	0.013344954	0.011996838	0.011223409	0.140343748	0.018425372	0.008724382	0.012762347	0.17518422	0.154194477	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.15360935	0.014911898	0.012923038	0.132197682	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.165350828	0.140037408	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.157513498	0.016192203	0.016767381	0.281370914	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
152039	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.142374459	0.015668946	0.013344954	0.244602267	0.011223409	0.009165264	0.018425372	0.136745382	0.16320979	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.166343886	0.017023518	0.013779673	0.009468257	0.513984197	0.014659794	0.013936339	0.302215961	0.016192203	0.193819827	0.014493872	k__Bacteria;  p__Gemmatimonadetes;  c__Gemmatimonadetes;  o__N1423WL;  f__;  g__;  s__
589290	0.135651194	0.01129272	0.014752987	0.011398832	0.007781687	0.163505572	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.140343748	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.131167366	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.180810614	0.296690695	0.016437416	0.011734791	0.140037408	0.013338361	0.013542611	0.201360511	0.013779673	0.238321993	0.017086889	0.014659794	0.266724842	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Verrucomicrobia;  c__[Pedosphaerae];  o__[Pedosphaerales];  f__;  g__;  s__
206015	0.135651194	0.01129272	0.014752987	0.011398832	0.007781687	0.163505572	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.172346435	0.158754524	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.331979963	0.178562277	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.153390097	0.016437416	0.011734791	0.216573788	0.013338361	0.013542611	0.017023518	0.013779673	0.153858889	0.209313007	0.183308726	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Syntrophobacterales;  f__Syntrophobacteraceae;  g__;  s__
1857055	0.008844469	0.01129272	0.014752987	0.011398832	0.127321118	0.163505572	0.15648627	0.010488928	0.015748085	0.01422815	0.00726374	0.269401093	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.395400384	0.015237485	0.131167366	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.162208163	0.014066867	0.016588599	0.176186038	0.014043395	0.0100895	0.016437416	0.011734791	0.140037408	0.170806596	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Pseudonocardiaceae;  g__Pseudonocardia;  s__
1089989	0.008844469	0.01129272	0.014752987	0.011398832	0.197247202	0.286616423	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.218852673	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.09736224	0.35460588	0.012923038	0.008790609	0.008201544	0.103397136	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.201360511	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__;  s__
217998	0.135651194	0.01129272	0.014752987	0.011398832	0.197247202	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.097772032	0.013152413	0.012516243	0.016832157	0.015237485	0.131167366	0.249764419	0.184758889	0.012923038	0.008790609	0.008201544	0	0.011076804	0.181422612	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.140037408	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.266724842	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Planctomycetes;  c__Planctomycetia;  o__Pirellulales;  f__Pirellulaceae;  g__A17;  s__
237678	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.142374459	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.136745382	0.012762347	0.013472256	0.097772032	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.224472328	0.014911898	0.012923038	0.008790609	0.213696779	0	0.162208163	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.203856655	0.011734791	0.009197604	0.013338361	0.368336183	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Actinobacteria;  c__Thermoleophilia;  o__Solirubrobacterales;  f__;  g__;  s__
549576	0.008844469	0.01129272	0.283892708	0.011398832	0.007781687	0.163505572	0.15648627	0.010488928	0.015748085	0.01422815	0.122106167	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.154194477	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.132197682	0.008201544	0	0.011076804	0.014066867	0.195458854	0.013961623	0.014043395	0.153390097	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.344732921	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Acidobacteria;  c__Chloracidobacteria;  o__;  f__;  g__;  s__
83082	0.209828372	0.01129272	0.014752987	0.011398832	0.197247202	0.163505572	0.241658648	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.185067975	0.008365227	0.00120717	0.28411301	0.012923038	0.255604755	0.008201544	0	0.011076804	0.014066867	0.016588599	0.176186038	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__;  g__;  s__
153910	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.122106167	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.20611627	0.015237485	0.008365227	0.367303648	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Acidobacteria;  c__iii1-8;  o__DS-18;  f__;  g__;  s__
276135	0.008844469	0.01129272	0.014752987	0.011398832	0.127321118	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.139658798	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.140343748	0.018425372	0.211632867	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.131167366	0.15360935	0.184758889	0.012923038	0.008790609	0.008201544	0.103397136	0.162208163	0.014066867	0.300091245	0.013961623	0.014043395	0.0100895	0.016437416	0.165350828	0.009197604	0.013338361	0.013542611	0.017023518	0.174310887	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Shewanella;  s__
308892	0.209828372	0.01129272	0.014752987	0.154086168	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.189284681	0.139658798	0.01210481	0.010316698	0.015668946	0.265356339	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.203002012	0.00120717	0.014911898	0.169778678	0.008790609	0.008201544	0.103397136	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.165350828	0.009197604	0.013338361	0.013542611	0.017023518	0.174310887	0.009468257	0.017086889	0.183308726	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Hyphomicrobiaceae;  g__Rhodoplanes;  s__
278390	0.135651194	0.2375431	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.17518422	0.154194477	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.15360935	0.014911898	0.012923038	0.008790609	0.137854602	0	0.162208163	0.181422612	0.016588599	0.013961623	0.014043395	0.0100895	0.203856655	0.25521045	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.204357985	0.016767381	0.014493872	k__Bacteria;  p__Bacteroidetes;  c__Sphingobacteriia;  o__Sphingobacteriales;  f__Chitinophagaceae;  g__;  s__
356202	0.008844469	0.154040816	0.014752987	0.011398832	0.007781687	0.003879189	0.15648627	0.010488928	0.015748085	0.01422815	0.122106167	0.009916502	0.153336938	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.293502962	0.00120717	0.014911898	0.012923038	0.008790609	0.137854602	0	0.011076804	0.014066867	0.195458854	0.176186038	0.014043395	0.153390097	0.016437416	0.011734791	0.009197604	0.170806596	0.013542611	0.017023518	0.174310887	0.009468257	0.017086889	0.183308726	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Gemmatimonadetes;  c__Gemmatimonadetes;  o__;  f__;  g__;  s__
769292	0.303280566	0.01129272	0.283892708	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.238821862	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.097772032	0.172566188	0.012516243	0.016832157	0.015237485	0.131167366	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0.103397136	0.011076804	0.181422612	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.170806596	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.183308726	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Betaproteobacteria;  o__Ellin6067;  f__;  g__;  s__
833489	0.008844469	0.01129272	0.014752987	0.505015912	0.127321118	0.003879189	0.010883128	0.222893172	0.188467124	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.166343886	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Planctomycetes;  c__Planctomycetia;  o__Gemmatales;  f__Gemmataceae;  g__Gemmata;  s__
2281140	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.176175978	0.189284681	0.009916502	0.153336938	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.140343748	0.018425372	0.008724382	0.012762347	0.013472256	0.225278351	0.013152413	0.178562277	0.016832157	0.015237485	0.131167366	0.15360935	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.181422612	0.016588599	0.013961623	0.014043395	0.153390097	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Acidobacteria;  c__Chloracidobacteria;  o__;  f__;  g__;  s__
317166	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.144501085	0.015748085	0.01422815	0.00726374	0.009916502	0.153336938	0.010316698	0.015668946	0.013344954	0.011996838	0.238821862	0.009165264	0.018425372	0.008724382	0.012762347	0.17518422	0.097772032	0.172566188	0.178562277	0.016832157	0.015237485	0.008365227	0.224472328	0.014911898	0.012923038	0.008790609	0.008201544	0.103397136	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.140037408	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.183308726	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__CCU21;  f__;  g__;  s__
556217	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.218852673	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.09736224	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.648985385	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__WS3;  c__PRR-12;  o__Sediment-1;  f__PRR-10;  g__;  s__
965013	0.008844469	0.154040816	0.014752987	0.011398832	0.127321118	0.003879189	0.15648627	0.010488928	0.015748085	0.01422815	0.122106167	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.298420681	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.097772032	0.013152413	0.012516243	0.016832157	0.185067975	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.213696779	0.103397136	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.165350828	0.009197604	0.013338361	0.013542611	0.201360511	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.182874538	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Bradyrhizobiaceae;  g__;  s__
696036	0.008844469	0.01129272	0.014752987	0.154086168	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.304127109	0.215553176	0.294569066	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.172566188	0.012516243	0.016832157	0.015237485	0.131167366	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.162208163	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.183308726	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Tenericutes;  c__Mollicutes;  o__Anaeroplasmatales;  f__Anaeroplasmataceae;  g__Asteroleplasma;  s__
804948	0.008844469	0.154040816	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.222893172	0.015748085	0.176175978	0.00726374	0.139658798	0.153336938	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.140343748	0.018425372	0.008724382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.185067975	0.008365227	0.00120717	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.176186038	0.014043395	0.342823183	0.016437416	0.011734791	0.009197604	0.170806596	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Sinobacteraceae;  g__;  s__
257244	0.008844469	0.154040816	0.014752987	0.011398832	0.127321118	0.104592224	0.010883128	0.010488928	0.015748085	0.176175978	0.00726374	0.009916502	0.153336938	0.010316698	0.015668946	0.265356339	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.16320979	0.013472256	0.001317226	0.172566188	0.012516243	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.012923038	0.132197682	0.008201544	0.103397136	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.140037408	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.209313007	0.014659794	0.013936339	0.157513498	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Hyphomicrobiaceae;  g__Rhodoplanes;  s__
334113	0.008844469	0.154040816	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.188467124	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.136745382	0.012762347	0.17518422	0.001317226	0.013152413	0.178562277	0.016832157	0.015237485	0.008365227	0.00120717	0.014911898	0.169778678	0.008790609	0.213696779	0.103397136	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.165350828	0.009197604	0.013338361	0.166343886	0.017023518	0.174310887	0.009468257	0.017086889	0.014659794	0.013936339	0.157513498	0.016192203	0.016767381	0.182874538	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
245807	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.264218607	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.215553176	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.018425372	0.008724382	0.012762347	0.013472256	0.097772032	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.271148578	0.014911898	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.009197604	0.013338361	0.013542611	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.013936339	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Gemmatimonadetes;  c__Gemm-5;  o__;  f__;  g__;  s__
244739	0.008844469	0.01129272	0.014752987	0.011398832	0.007781687	0.003879189	0.010883128	0.010488928	0.015748085	0.01422815	0.00726374	0.009916502	0.01210481	0.010316698	0.015668946	0.013344954	0.011996838	0.011223409	0.009165264	0.218852673	0.136745382	0.012762347	0.013472256	0.001317226	0.013152413	0.012516243	0.016832157	0.015237485	0.008365227	0.00120717	0.184758889	0.012923038	0.008790609	0.008201544	0	0.011076804	0.014066867	0.016588599	0.013961623	0.014043395	0.0100895	0.016437416	0.011734791	0.216573788	0.013338361	0.166343886	0.017023518	0.013779673	0.009468257	0.017086889	0.014659794	0.519513344	0.012811035	0.016192203	0.016767381	0.014493872	k__Bacteria;  p__Armatimonadetes;  c__Chthonomonadetes;  o__Chthonomonadales;  f__Chthonomonadaceae;  g__Chthonomonas;  s__
